CO_CODE,CTU_CODE,CTU_ID,COCTU_ID,CTU_NAME,YEAR,NONRES_TYPE_DESC,BLDG_NAME,BLDG_DESC,PERMIT_TYPE,PERMIT_VALUE,SQF,ADDRESS,ZIP_CODE,PIN,PLANNING_AREA
037,01900,02393967,03702393967,Apple Valley,2008,Eating and Drinking Establishments,Erberts &amp; Gerberts,Restaurant (in Southport Centre),A,104000,,15050 Cedar Av and #106,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2008,Hospitals and Nursing Homes,Century House,Nursing home addition,A,1900000,14521,14631 Pennock Av,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2008,Office/Warehouse,Uponor,Office/warehouse,A,964000,5600,5925 148th St W,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2008,Other Commercial Services,Discount Tire,Auto service/retail,N,1087000,8150,15102 Foliage Av,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2008,Recreation Public,Quarry Point Park Athletic Complex,City park athletic campus,N,401000,3063,15725 Pilot Knob Rd,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2008,Recreation Public,Apple Valley Senior Center,Community center addns.,N,4250000,20700,14601 Hayes Rd,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2008,Recreation Public,Apple Valley Aquatic Center,Municipal aquatic center,A,3739000,2138,14421 Johnny Cake Ridge Rd,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2008,Religious,Heritage Lutheran Church,Church,A,1010000,10000,13401 Johnny Cake Ridge Rd,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2008,Retail,Apple Valley Liquor Store #3,Retail,N,2241000,15800,5470 157th St W,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2009,Medical--Commercial,Health Partners - Apple Valley Dental,Clinic,A,175000,4956,15290 Pennock Ln,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2009,Office,United Educators Credit Union,Office,A,850000,6500,14989 Florence Trail,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2009,Office,Uponor,Office,A,263000,5544,5925 148th St W,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2009,Office,Severson/Sheldon Office,Office,A,124000,2687,7300 147th St W,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2009,Other Commercial Services,Fischer Market Place - AgStar Financial,Business,A,341000,,14800 Galaxie Av and #205,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2009,Recreation Public,MN Zoo - bats/crocodiles exhibit/tropics,Public,A,150000,2000,13000 Zoo Blvd,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2009,Recreation Public,MN Zoological Gardens - woodland playground,Public - tree and lighthouse,A,134000,,13000 Zoo Blvd,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2009,Recreation Public,MN Zoo - Kalahari building remodel,Public,A,950000,9768,13000 Zoo Blvd,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2009,Recreation Public,MN Zoological Gardens - Modular office structure,Public,A,120000,1440,13000 Zoo Blvd,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2009,Retail,Wal-Mart Super Center,Store,A,8645000,182356,7835 150th St W,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2009,Retail,Savers Inc.,Store,A,299000,27608,7608 150th St W,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2009,Schools,ISD #196 School District Center remodel,Office,A,700000,,14445 Diamond Path,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2009,Transit,Apple Valley Transit Station - southbound,Transit station,N,2292000,,15450 Cedar Ave,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2009,Transit,Apple Valley Transit Station - northbound,Transit station,N,9761000,,15450 Cedar Ave,55124,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2010,Eating and Drinking Establishments,White Castle,New,N,600000,2584,15101 Cedar Avenue,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2010,Eating and Drinking Establishments,Panda Express,New Tenant,N,407000,2357,7735 - 150th Street West,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2010,Hotel-Lodging,Grandstay Res. Suites Hotel,Conference Room,A,190000,5517,7083 - 153rd Street West,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2010,Office,Think Bank,New Construction,N,2484000,5070,15751 Emperor Avenue,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2010,Office and Retail,Shops on Galaxie,Plan Express Care and New Tenant,A,149000,2900,15322 Galaxie Avenue and #105,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2010,Office and Retail,Ryan Real Estate Building,MacPhail Center For Music and Tenant,A,190000,3728,14750 Cedar Avenue and Unit 102,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2010,Religious,River Valley Church,Youth Center,A,366000,9380,14898 Energy Way,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2010,Schools,ISD #196,Scott Highlands Middle School,A,442000,,14011 Pilot Knob Road,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2011,No Projects,,,,,,,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2012,Arts Entertainment and Recreation,Valleywood Clubhouse,Golf course clubhouse,N,2837000,16430,4851 McAndrews Rd,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2012,Eating and Drinking Establishments,Pizza Ranch,Wood framed restaurant,N,1000000,6900,15662 Pilot Knob Rd,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2012,Office,Lifeworks,New commercial building,N,1777000,18181,14655 Evendale Way,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2012,Office,Apple Valley Business Park Bldg A,New commercial building,N,2376000,54000,14607 Felton Ct,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2012,Office,Apple Valley Business Park Bldg B,New commercial building,N,2200000,50000,14608 Felton Ct,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2012,Religious,Grace Lutheran Church,New education addition of 8727 sf,A,2400000,8727,7800 County Rd 42,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2012,Retail,Auto Zone,Auto parts store,N,1195000,13017,15100 Foliage Av,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2012,Transit,147th Station - Southbound,Glass curtain wall - bus waiting shelter,N,1078500,309,14614 Cedar Av,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2012,Transit,147th Station - Northbound,Glass curtain wall - bus waiting shelter,N,1078500,309,14614 Cedar Av,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2012,Transit,140th Station - Northbound,Glass curtain wall - bus waiting shelter,N,555000,160,13870 Cedar Av,,,Developed Communities
037,01900,02393967,03702393967,Apple Valley,2012,Transit,140th Station - Southbound,Glass curtain wall - bus waiting shelter,N,555000,160,13870 Cedar Av,,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2003,Bank,Anchor Bank,Bank,A,1050000,25000,1240 Co Rd E W,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2003,Government Office,Ramsey County,Office/maintenance bldg,N,16487874,200000,1425 Hwy 96,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2003,Government Office,Ramsey County,County sheriff (footings &amp; foundation),A,282414,30000,1411 Hwy 96,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2003,Office,Guidant,Office/research,A,4450000,58000,4100 Hamline,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2003,Office,Guidant,Office,A,5197000,30000,4251 Fernwood,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2003,Office,Kevin Tramm Construction,Office,N,903239,12000,3820 Cleveland,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2003,Office,Guidant,Office/training,A,13675000,112000,4211 Lexington Ave,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2003,Recreation Public,Cummings Park,Park building,N,460000,1000,1220 Wyncrest Ct,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2003,Retail,Cub,Grocery store,N,3022858,55000,3717 Lexington AVE,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2003,Retail,Oppidan,Shannon Square addition (strip mall),A,380000,3500,3673 Lexington,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2004,Government Office,Ramsey County Sheriffs Building,Office,N,3117048,35000,1411 Paul Kirkwold Dr,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2004,Office,MSP/Arden LLC,Office,N,1037000,8500,3130 Cleveland Ave,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2004,Public Works,Ramsey County Public Works,Out-building,N,1755924,280000,1425 Paul Kirkwold Dr,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2004,Retail,Shannon Square,Retail and multi-tenant,A,261370,3500,3673 Lexington Ave,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2004,Schools,Bethel University,College dormitory,N,10284899,84000,3900 Bethel Dr,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2005,Retail,Holiday Gas Station,Gas station/convenience,N,1100000,,1920 Hwy 96 W,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2006,No Projects,None,,,,,,,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2007,Schools,Bethel University,University commons,N,25845976,110000,3900 Bethel Dr,,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2008,No Projects,No activity,,,,,,,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2009,Government Office,Ramsey County Sheriff's,Public Office,A,1400000,,1411 Paul Kirkwold Dr,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2009,Schools,Northwestern College,Commons Center,A,14515271,11564,3003 Snelling Ave,55113,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2010,Public Works,MNDOT salt Brine storage,Storage for salt/brine,N,116390,900,1900 County rd I,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2011,No Projects,,,,,,,,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2012,Retail,Cub Foods,Install drive-thru,A,116600,,3717 Lexington Av,55112,,Developed Communities
123,02026,02393979,12302393979,Arden Hills,2012,Retail,Walgreen's,Drug store,N,1765500,,3585 Lexington Av,55112,,Developed Communities
163,04114,02394090,16302394090,Bayport,2003,No Projects,None,,,,,,,,Developed Communities
163,04114,02394090,16302394090,Bayport,2004,Office,St. Croix View Partner,Office,,100000,,836 Minnesota St,55003,,Developed Communities
163,04114,02394090,16302394090,Bayport,2004,Office,Anderson Corp,Office,A,151000,,100 4th Ave N,55003,,Developed Communities
163,04114,02394090,16302394090,Bayport,2004,Office,Anderson Corp,Office,A,4400000,,122 2nd Ave S,55003,,Developed Communities
163,04114,02394090,16302394090,Bayport,2005,Manufacturing,Andersen Windows Corp.,Manufacture of windows,N,3825000,28000,122 2nd Av S and Bldg 14S,55003,,Developed Communities
163,04114,02394090,16302394090,Bayport,2005,Manufacturing,Andersen Windows Corp.,Manufacture of windows,A,392828,5500,100 4th Av N and Bldg 31,55003,,Developed Communities
163,04114,02394090,16302394090,Bayport,2006,Government Office,State of MN Prison,Correctional facility,N,15850000,172030,970 Picket St N,55003,,Developed Communities
163,04114,02394090,16302394090,Bayport,2006,Manufacturing,Andersen Window Corporation,Steam generation facility,N,1200000,14315,100 4th Av N,55003,0202920330044,Developed Communities
163,04114,02394090,16302394090,Bayport,2006,Manufacturing,Andersen Window Corporation,Manufacture,A,100000,360,100 4th Av N,55003,0202920330044,Developed Communities
163,04114,02394090,16302394090,Bayport,2007,No Projects,None,,,,,,,,Developed Communities
163,04114,02394090,16302394090,Bayport,2008,Office/Warehouse,Andersen Window Corp,Manufacturer; utility bldg addn,A,110000,1600,509  3rd St N,55003,1102920220009,Developed Communities
163,04114,02394090,16302394090,Bayport,2009,Government Office,Minnesota Corrections,Prison,A,350000,40000,970 Pickett St,55003,,Developed Communities
163,04114,02394090,16302394090,Bayport,2010,No Projects,,,,,,,,,Developed Communities
163,04114,02394090,16302394090,Bayport,2011,No Projects,,,,,,,,,Developed Communities
163,04114,02394090,16302394090,Bayport,2012,No Projects,,,,,,,,,Developed Communities
163,04132,00663529,16300663529,Baytown Township,2003,No Projects,None,,,,,,,,Rural Communities: Diversified Rural Communities
163,04132,00663529,16300663529,Baytown Township,2004,No Projects,None,,,,,,,,Rural Communities: Diversified Rural Communities
163,04132,00663529,16300663529,Baytown Township,2005,No Projects,None,,,,,,,,Rural Communities: Diversified Rural Communities
163,04132,00663529,16300663529,Baytown Township,2006,No Projects,None,,,,,,,,Rural Communities: Diversified Rural Communities
163,04132,00663529,16300663529,Baytown Township,2007,No Projects,None,,,,,,,,Rural Communities: Diversified Rural Communities
163,04132,00663529,16300663529,Baytown Township,2008,Schools,St. Croix Prep. Academy,School,N,13500000,90000,4260 Stagecoach Tr N,55082,1002920320004,Rural Communities: Diversified Rural Communities
163,04132,00663529,16300663529,Baytown Township,2009,No Projects,None,,,,,,,,Rural Communities: Diversified Rural Communities
163,04132,00663529,16300663529,Baytown Township,2010,No Projects,,,,,,,,,Rural Communities: Diversified Rural Communities
163,04132,00663529,16300663529,Baytown Township,2011,No Projects,,,,,,,,,Rural Communities: Diversified Rural Communities
163,04132,00663529,16300663529,Baytown Township,2012,No Projects,,,,,,,,,Rural Communities: Diversified Rural Communities
139,04834,02394113,13902394113,Belle Plaine,2003,Other Commercial Services,JD's Auto Center,Auto repair,N,268000,2500,709 Church W,56011,200660080,Rural Growth Centers
139,04834,02394113,13902394113,Belle Plaine,2003,Public Works,WWTF (2 buildings),Wastewater treatment buildings,N,6520000,6000,13500 Union Trl,56011,209020080,Rural Growth Centers
139,04834,02394113,13902394113,Belle Plaine,2003,Public Works,Water tank,Water tank,N,493000,2500,991 Kittson,56011,200701120,Rural Growth Centers
139,04834,02394113,13902394113,Belle Plaine,2003,Recreation Public,Park shelters (2),Park shelters,N,141000,3500,500 Orchard E,56011,200510070,Rural Growth Centers
139,04834,02394113,13902394113,Belle Plaine,2003,Retail,Emma Krumbee's,Retail/apple processing,N,481000,15680,351 South St E,56011,200710010,Rural Growth Centers
139,04834,02394113,13902394113,Belle Plaine,2003,Retail,Belle Plaine Co-op,Retail,A,221000,5760,820 Main E,56011,200390020,Rural Growth Centers
139,04834,02394113,13902394113,Belle Plaine,2003,Schools,Satellite classrooms (2),School; classrooms,N,268000,1600,300 Market S,56011,200340070,Rural Growth Centers
139,04834,02394113,13902394113,Belle Plaine,2004,Manufacturing,Countryside Construction,Custom concrete and lease space,N,450000,20000,891 Diversified Dr,56011,200800010,Rural Growth Centers
139,04834,02394113,13902394113,Belle Plaine,2004,Office and Retail,BP Commons,Retail/Office,N,375000,8400,320 Laredo St S,56011,209060140,Rural Growth Centers
139,04834,02394113,13902394113,Belle Plaine,2004,Office and Retail,Schmitt Business Center,Retail/Office,N,427000,6560,160/164/168 Commerce Dr E,56011,200016011,Rural Growth Centers
139,04834,02394113,13902394113,Belle Plaine,2004,Retail,Keup-Lupient,Auto sales and repair,N,2300000,31077,909 Enterprise Dr,56011,200730010,Rural Growth Centers
139,04834,02394113,13902394113,Belle Plaine,2005,Manufacturing,Alfalfa America,Manufacturing,A,4000000,,805 Enterprise Dr,56011,200300040,Rural Growth Centers
139,04834,02394113,13902394113,Belle Plaine,2005,Retail,Home to Home Thrift,Retail,N,190000,5280,321 Walnut St S,56011,200017780,Rural Growth Centers
